GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
205:2100201-2105452;Fa;Mu;5084;27;4064;504756;0.8051414941080443
205:2100201-2105452;Ga;Li;5084;27;704;506480;0.13899857842362975
205:2100201-2105452;Ga;Mu;5084;27;4048;505872;0.8002024227472562
205:2100201-2105452;Li;Mu;5084;27;4048;505492;0.8008039692022821
205:2614873-2616093;Fa;Ga;1219;2;80;121780;0.06569223189357859
205:2614873-2616093;Fa;Li;1219;2;78;121780;0.06404992609623912
205:2614873-2616093;Fa;Mu;1219;2;1080;121780;0.8868451305633109
205:2614873-2616093;Ga;Li;1219;2;70;121900;0.05742411812961444
205:2614873-2616093;Ga;Mu;1219;2;1060;121900;0.8695652173913043
205:2614873-2616093;Li;Mu;1219;2;1070;121900;0.8777686628383922
205:2818386-2826267;Fa;Ga;7804;40;1384;776412;0.1782558744584061
205:2818386-2826267;Fa;Li;7804;40;1422;773660;0.1838016699842308
205:2818386-2826267;Fa;Mu;7804;40;8180;774688;1.05590895947788
205:2818386-2826267;Ga;Li;7809;35;1482;774044;0.19146198407325682
205:2818386-2826267;Ga;Mu;7806;38;8218;774944;1.0604637238303671
205:2818386-2826267;Li;Mu;7806;38;8208;772288;1.0628159443109306
205:284730-287719;Fa;Ga;2987;2;134;298260;0.04492724468584457
205:284730-287719;Fa;Li;2987;2;102;298640;0.0341548352531476
205:284730-287719;Fa;Mu;2987;2;1456;298660;0.487510881939329
205:284730-287719;Ga;Li;2987;2;138;298200;0.04627766599597585
205:284730-287719;Ga;Mu;2987;2;1500;298220;0.5029843739521159
205:284730-287719;Li;Mu;2987;2;1470;298600;0.49229738780977894
205:3099602-3124450;Fa;Ga;24600;125;4928;2456968;0.2005724128275175
205:3099602-3124450;Fa;Li;24600;125;4676;2457756;0.19025485035943357
205:3099602-3124450;Fa;Mu;24600;125;20210;2436604;0.8294330962273722
205:3099602-3124450;Ga;Li;24600;125;5172;2455916;0.2105935219282744
205:3099602-3124450;Ga;Mu;24600;125;20674;2434712;0.8491353392105514
205:3099602-3124450;Li;Mu;24600;125;20580;2435460;0.8450149047818482
205:385863-409193;Fa;Ga;23218;79;2096;2313876;0.09058393794654511
205:385863-409193;Fa;Li;23218;79;2162;2312804;0.09347960311379606
205:385863-409193;Fa;Mu;23218;79;10346;2307392;0.448385016503481
205:385863-409193;Ga;Li;23220;77;2170;2311696;0.09387047431842249
205:385863-409193;Ga;Mu;23220;77;10530;2306296;0.45657625907515775
205:385863-409193;Li;Mu;23220;77;10652;2305176;0.4620905301807758
205:3871819-3874908;Fa;Ga;3038;12;588;301164;0.19524245925807865
205:3871819-3874908;Fa;Li;3038;12;490;302228;0.16212925341133183
205:3871819-3874908;Fa;Mu;3038;12;2278;301140;0.7564587899315933
205:3871819-3874908;Ga;Li;3038;12;544;301548;0.1804024566569833
205:3871819-3874908;Ga;Mu;3038;12;2326;300660;0.7736313443757068
205:3871819-3874908;Li;Mu;3038;12;2272;301496;0.7535755034892668
205:3877602-3884329;Fa;Ga;6642;39;912;653396;0.13957844859778756
205:3877602-3884329;Fa;Li;6642;39;784;653840;0.11990701088951425
205:3877602-3884329;Fa;Mu;6578;103;4756;649952;0.7317463443454286
205:3877602-3884329;Ga;Li;6642;39;958;653924;0.14650020491677931
205:3877602-3884329;Ga;Mu;6578;103;4778;649620;0.7355069117330132
205:3877602-3884329;Li;Mu;6578;103;4870;649008;0.750375958385721
205:3938685-3957238;Fa;Ga;18088;182;3818;1802320;0.21183807536952373
205:3938685-3957238;Fa;Li;18078;192;3892;1801280;0.2160685734588737
205:3938685-3957238;Fa;Mu;18088;182;15264;1775680;0.8596143449270138
205:3938685-3957238;Ga;Li;18092;178;3818;1800972;0.21199663292932927
205:3938685-3957238;Ga;Mu;18109;161;15286;1775464;0.8609580368850058
205:3938685-3957238;Li;Mu;18092;178;15194;1774532;0.8562257541706771
205:3972304-3982723;Fa;Ga;10273;55;1710;1014416;0.16856989637387423
205:3972304-3982723;Fa;Li;10273;55;1806;1015144;0.17790579464588274
205:3972304-3982723;Fa;Mu;10219;109;9016;1000256;0.9013692494721351
205:3972304-3982723;Ga;Li;10273;55;1842;1012980;0.18183972042883373
205:3972304-3982723;Ga;Mu;10219;109;9072;997328;0.9096305327835977
205:3972304-3982723;Li;Mu;10219;109;9098;998516;0.9111521497902888
205:4198851-4213444;Fa;Ga;14443;79;2344;1437728;0.1630350107948096
205:4198851-4213444;Fa;Li;14443;79;2296;1435532;0.15994070490939943
205:4198851-4213444;Fa;Mu;14443;79;10594;1432912;0.7393336087631341
205:4198851-4213444;Ga;Li;14443;79;2314;1434284;0.16133485418508467
205:4198851-4213444;Ga;Mu;14443;79;10750;1431892;0.7507549452053647
205:4198851-4213444;Li;Mu;14443;79;10652;1429768;0.7450159746196586
205:4234535-4239047;Fa;Ga;4454;26;872;445000;0.1959550561797753
205:4234535-4239047;Fa;Li;4454;26;854;444196;0.1922574719268071
205:4234535-4239047;Fa;Mu;4454;26;3160;444696;0.7105978016442693
205:4234535-4239047;Ga;Li;4454;26;758;444460;0.17054403095891643
205:4234535-4239047;Ga;Mu;4454;26;3074;444900;0.6909417846707125
205:4234535-4239047;Li;Mu;4454;26;3028;444092;0.6818406996748422
205:435270-477485;Fa;Ga;41408;529;5358;4068376;0.13169874170922255
205:435270-477485;Fa;Li;41386;551;5424;4074108;0.13313343681610798
205:435270-477485;Fa;Mu;41410;527;24074;3975244;0.6055980463086039
205:435270-477485;Ga;Li;41509;428;5456;4067824;0.13412576355319208
205:435270-477485;Ga;Mu;41531;406;23996;3967492;0.6048153342212158
205:435270-477485;Li;Mu;41508;429;24286;3975032;0.6109636350097307
205:4385226-4400785;Fa;Ga;15171;130;3892;1511280;0.25753004076015035
205:4385226-4400785;Fa;Li;15171;130;4416;1511128;0.2922320279949812
205:4385226-4400785;Fa;Mu;15171;130;13916;1497376;0.929359092171906
205:4385226-4400785;Ga;Li;15171;130;4394;1507604;0.2914558464954988
205:4385226-4400785;Ga;Mu;15171;130;13844;1493680;0.9268384125113813
205:4385226-4400785;Li;Mu;15171;130;14136;1493584;0.9464482747538806
205:4402370-4415564;Fa;Ga;12998;76;2702;1295848;0.2085121094449349
205:4402370-4415564;Fa;Li;12998;76;2462;1294400;0.19020395550061805
205:4402370-4415564;Fa;Mu;12998;76;12704;1288400;0.9860291834833903
205:4402370-4415564;Ga;Li;12998;76;3004;1294792;0.23200637631372453
205:4402370-4415564;Ga;Mu;12998;76;13118;1288996;1.017691288413618
205:4402370-4415564;Li;Mu;12998;76;12932;1287460;1.004458390940301
205:484345-491640;Fa;Ga;7260;25;996;724480;0.1374779151943463
205:484345-491640;Fa;Li;7260;25;1064;725040;0.14675052410901468
205:484345-491640;Fa;Mu;7260;25;3744;724588;0.5167074254610896
205:484345-491640;Ga;Li;7260;25;1088;724060;0.15026379029362208
205:484345-491640;Ga;Mu;7260;25;3752;723540;0.5185615169859303
205:484345-491640;Li;Mu;7260;25;3774;724148;0.5211641819075659
205:492754-494114;Fa;Ga;1267;6;240;126640;0.18951358180669614
205:492754-494114;Fa;Li;1267;6;240;126700;0.1894238358326756
205:492754-494114;Fa;Mu;1267;6;576;126340;0.45591261674845657
205:492754-494114;Ga;Li;1267;6;188;126640;0.14845230574857865
205:492754-494114;Ga;Mu;1267;6;546;126280;0.43237250554323725
205:492754-494114;Li;Mu;1267;6;536;126340;0.4242520183631471
205:4940559-4977377;Fa;Ga;36175;324;6508;3594972;0.18103061720647615
205:4940559-4977377;Fa;Li;36174;325;6160;3594124;0.17139085907998722
205:4940559-4977377;Fa;Mu;36172;327;29892;3505772;0.8526509995515966
205:4940559-4977377;Ga;Li;36197;302;6196;3593880;0.17240419824813294
205:4940559-4977377;Ga;Mu;36194;305;30194;3505652;0.8612948461513008
205:4940559-4977377;Li;Mu;36194;305;29796;3504816;0.8501444869003109
205:4979910-4982965;Fa;Ga;2948;77;572;290204;0.19710272773635099
205:4979910-4982965;Fa;Li;2947;78;776;290948;0.2667143269587693
205:4979910-4982965;Fa;Mu;2941;84;2912;285884;1.0185949545969695
205:4979910-4982965;Ga;Li;2955;70;818;290652;0.28143621925876994
205:4979910-4982965;Ga;Mu;2945;80;3082;285876;1.0780898011725364
205:4979910-4982965;Li;Mu;2940;85;2972;286296;1.0380864559756335
205:5129469-5135104;Fa;Ga;5527;36;944;549200;0.17188638018936636
205:5129469-5135104;Fa;Li;5527;36;858;549684;0.15608968061649967
205:5129469-5135104;Fa;Mu;5527;36;4902;547664;0.8950743521575273
205:5129469-5135104;Ga;Li;5527;36;1020;547436;0.1863231501033911
205:5129469-5135104;Ga;Mu;5527;36;5090;545232;0.9335475540687267
205:5129469-5135104;Li;Mu;5527;36;4996;545672;0.9155683267603982
205:5362322-5382410;Fa;Ga;19620;111;2344;1955712;0.11985404803979317
205:5362322-5382410;Fa;Li;19611;120;2306;1953676;0.11803390122005901
205:5362322-5382410;Fa;Mu;19624;107;16290;1939624;0.8398534973788734
205:5362322-5382410;Ga;Li;19611;120;2252;1954536;0.11521916199036497
205:5362322-5382410;Ga;Mu;19620;111;16308;1940628;0.840346527000538
205:5362322-5382410;Li;Mu;19611;120;16252;1938584;0.838343863355934
205:5417982-5432244;Fa;Ga;14124;61;2196;1409268;0.15582557753386864
205:5417982-5432244;Fa;Li;14121;64;2168;1410000;0.15375886524822696
205:5417982-5432244;Fa;Mu;14124;61;11528;1405284;0.8203324025606212
205:5417982-5432244;Ga;Li;14121;64;2208;1409652;0.15663440338466514
205:5417982-5432244;Ga;Mu;14124;61;11648;1405008;0.8290344254267591
205:5417982-5432244;Li;Mu;14121;64;11530;1405700;0.8202319129259443
205:5486154-5582159;Fa;Ga;94633;627;15472;9424228;0.16417259854069743
205:5486154-5582159;Fa;Li;94649;611;15736;9410288;0.1672212370120872
205:5486154-5582159;Fa;Mu;94645;615;78234;9318820;0.8395268928898724
205:5486154-5582159;Ga;Li;94641;619;15810;9410892;0.16799682750583048
205:5486154-5582159;Ga;Mu;94646;614;78186;9318296;0.8390589867503673
205:5486154-5582159;Li;Mu;94650;610;78282;9303892;0.8413898183684849
205:55427-56621;Fa;Ga;1189;6;134;118760;0.11283260357022566
205:55427-56621;Fa;Li;1189;6;102;118740;0.08590197069226882
205:55427-56621;Fa;Mu;1189;6;594;117860;0.503987782114373
205:55427-56621;Ga;Li;1189;6;128;118640;0.1078894133513149
205:55427-56621;Ga;Mu;1189;6;636;117760;0.5400815217391305
205:55427-56621;Li;Mu;1189;6;568;117740;0.4824188890776287
205:5587953-5628765;Fa;Ga;39822;488;6640;3938532;0.168590733806403
205:5587953-5628765;Fa;Li;39848;462;6454;3942872;0.1636877890025342
205:5587953-5628765;Fa;Mu;39854;456;31764;3914120;0.81152340756032
205:5587953-5628765;Ga;Li;39813;497;6838;3933488;0.17384062186029295
205:5587953-5628765;Ga;Mu;39810;500;31938;3905908;0.8176843899037048
205:5587953-5628765;Li;Mu;39840;470;31800;3908552;0.813600535441258
205:5680816-5689166;Fa;Ga;8227;40;2170;821528;0.2641419403842596
205:5680816-5689166;Fa;Li;8227;40;2046;822148;0.24886030252460628
205:5680816-5689166;Fa;Mu;8227;40;7414;822148;0.9017841069977668
205:5680816-5689166;Ga;Li;8227;40;2126;821276;0.2588654727521564
205:5680816-5689166;Ga;Mu;8227;40;7168;821272;0.8727924487867601
205:5680816-5689166;Li;Mu;8227;40;7370;821892;0.8967114900741217
205:5690407-5693887;Fa;Ga;3380;24;526;335524;0.15676970946936733
205:5690407-5693887;Fa;Li;3380;24;486;334512;0.1452862677572105
205:5690407-5693887;Fa;Mu;3380;24;3124;331420;0.9426105847565023
205:5690407-5693887;Ga;Li;3380;24;404;333904;0.12099286022329771
205:5690407-5693887;Ga;Mu;3380;24;3176;330912;0.9597717822260903
205:5690407-5693887;Li;Mu;3380;24;3136;330248;0.9495893994816017
205:60243-60741;Fa;Ga;499;0;20;49840;0.04012841091492777
205:60243-60741;Fa;Li;499;0;0;49900;0.0
205:60243-60741;Fa;Mu;499;0;170;49900;0.3406813627254509
205:60243-60741;Ga;Li;499;0;20;49840;0.04012841091492777
205:60243-60741;Ga;Mu;499;0;174;49840;0.3491171749598716
205:60243-60741;Li;Mu;499;0;170;49900;0.3406813627254509
205:6851356-6881575;Fa;Ga;29638;241;5486;2943200;0.18639575971731448
205:6851356-6881575;Fa;Li;29647;232;5526;2943676;0.18772446424130917
205:6851356-6881575;Fa;Mu;29647;232;21560;2922908;0.7376215741309682
205:6851356-6881575;Ga;Li;29640;239;5178;2945128;0.17581578797254313
205:6851356-6881575;Ga;Mu;29640;239;21364;2924368;0.7305510113638228
205:6851356-6881575;Li;Mu;29694;185;21292;2925840;0.7277226369179449
205:6890630-6893853;Fa;Ga;3221;2;296;321740;0.09199975135202337
205:6890630-6893853;Fa;Li;3221;2;350;321720;0.10879025239338555
205:6890630-6893853;Fa;Mu;3221;2;1224;322080;0.38002980625931443
205:6890630-6893853;Ga;Li;3221;2;334;321360;0.10393328354493403
205:6890630-6893853;Ga;Mu;3221;2;1204;321720;0.3742384682332463
205:6890630-6893853;Li;Mu;3221;2;1274;321700;0.3960211377059372
205:6895954-6896961;Fa;Ga;1007;1;242;100700;0.24031777557100298
205:6895954-6896961;Fa;Li;1007;1;132;100680;0.13110846245530394
205:6895954-6896961;Fa;Mu;1007;1;640;100700;0.6355511420059583
205:6895954-6896961;Ga;Li;1007;1;206;100680;0.20460866110448947
205:6895954-6896961;Ga;Mu;1007;1;670;100700;0.6653426017874876
205:6895954-6896961;Li;Mu;1007;1;590;100680;0.5860150973381009
205:6910398-6918937;Fa;Ga;8387;57;2514;835884;0.30075943551976114
205:6910398-6918937;Fa;Li;8387;57;2186;835376;0.26167857348068413
205:6910398-6918937;Fa;Mu;8387;57;7270;835492;0.870145973869289
205:6910398-6918937;Ga;Li;8387;57;2344;835396;0.28058549478331235
205:6910398-6918937;Ga;Mu;8387;57;7386;835416;0.8841104312103192
205:6910398-6918937;Li;Mu;8387;57;7062;834896;0.8458538548513826
205:6948626-6952426;Fa;Ga;3770;13;500;376800;0.1326963906581741
205:6948626-6952426;Fa;Li;3770;13;448;376880;0.1188707280832095
205:6948626-6952426;Fa;Mu;3770;13;2972;376620;0.7891243162869737
205:6948626-6952426;Ga;Li;3770;13;530;376800;0.14065817409766454
205:6948626-6952426;Ga;Mu;3770;13;2998;376540;0.7961969511871249
205:6948626-6952426;Li;Mu;3770;13;3000;376620;0.7965588657001752
205:6994336-7006084;Fa;Ga;11619;41;2164;1160764;0.18642893818209386
205:6994336-7006084;Fa;Li;11619;41;2246;1160392;0.19355528131872676
205:6994336-7006084;Fa;Mu;11619;41;7764;1160828;0.6688329364901605
205:6994336-7006084;Ga;Li;11619;41;2120;1159580;0.1828248158816123
205:6994336-7006084;Ga;Mu;11619;41;7616;1160000;0.6565517241379311
205:6994336-7006084;Li;Mu;11619;41;7638;1159620;0.6586640451182284
205:7063516-7074462;Fa;Ga;10627;180;2088;1056536;0.1976269620722815
205:7063516-7074462;Fa;Li;10626;181;1836;1056056;0.1738544168112297
205:7063516-7074462;Fa;Mu;10627;180;7964;1051784;0.7571896891376937
205:7063516-7074462;Ga;Li;10626;181;1978;1056560;0.18721132732641782
205:7063516-7074462;Ga;Mu;10626;181;7908;1052352;0.7514595876664842
205:7063516-7074462;Li;Mu;10626;181;7884;1052004;0.7494268082630865
205:7203881-7207927;Fa;Ga;3935;31;522;393500;0.1326556543837357
205:7203881-7207927;Fa;Li;3935;31;408;393460;0.10369542011894475
205:7203881-7207927;Fa;Mu;3935;31;3816;388280;0.982795920469764
205:7203881-7207927;Ga;Li;3935;31;520;393460;0.13216082956336095
205:7203881-7207927;Ga;Mu;3935;31;3862;388280;0.9946430411043576
205:7203881-7207927;Li;Mu;3935;31;3804;388240;0.9798063053781166
205:774474-775793;Fa;Ga;1308;4;48;130488;0.03678499172337686
205:774474-775793;Fa;Li;1308;4;36;130660;0.02755242614419103
205:774474-775793;Fa;Mu;1308;4;548;126880;0.43190416141235816
205:774474-775793;Ga;Li;1308;4;48;130620;0.03674781809830041
205:774474-775793;Ga;Mu;1308;4;554;126840;0.4367707347839798
205:774474-775793;Li;Mu;1308;4;548;127020;0.4314281215556605
205:811006-814718;Fa;Ga;3685;8;686;367156;0.18684156053557616
205:811006-814718;Fa;Li;3685;8;676;365920;0.18473983384346304
205:811006-814718;Fa;Mu;3685;8;1704;367260;0.4639764744322823
205:811006-814718;Ga;Li;3685;8;730;365672;0.19963245750289876
205:811006-814718;Ga;Mu;3685;8;1822;366980;0.49648482206114775
205:811006-814718;Li;Mu;3685;8;1786;365660;0.4884318766066838
205:820724-825859;Fa;Ga;5065;29;574;497212;0.11544371415010096
205:820724-825859;Fa;Li;5065;29;570;498132;0.11442750114427501
205:820724-825859;Fa;Mu;5064;30;2980;489928;0.6082526412044219
205:820724-825859;Ga;Li;5065;29;534;496496;0.10755373658599465
205:820724-825859;Ga;Mu;5064;30;2984;488404;0.6109696071285248
205:820724-825859;Li;Mu;5064;30;2948;489124;0.6027101512091003
205:842961-843710;Fa;Ga;750;0;78;75000;0.104
205:842961-843710;Fa;Li;750;0;70;74980;0.09335822886102961
205:842961-843710;Fa;Mu;750;0;270;74960;0.36019210245464245
205:842961-843710;Ga;Li;750;0;38;74980;0.050680181381701786
205:842961-843710;Ga;Mu;750;0;238;74960;0.31750266808964783
205:842961-843710;Li;Mu;750;0;218;74940;0.2908993861756072
205:94122-96486;Fa;Ga;2336;10;226;233440;0.09681288553803975
205:94122-96486;Fa;Li;2336;10;214;232240;0.09214605580434033
205:94122-96486;Fa;Mu;2336;10;1100;232200;0.4737295434969854
205:94122-96486;Ga;Li;2336;10;190;232124;0.08185280281228999
205:94122-96486;Ga;Mu;2336;10;1070;232080;0.46104791451223714
205:94122-96486;Li;Mu;2336;10;1058;230880;0.45824670824670827
205:967926-973200;Fa;Ga;5240;22;654;521104;0.1255027787159569
205:967926-973200;Fa;Li;5247;15;704;521580;0.1349745005560029
205:967926-973200;Fa;Mu;5248;14;2122;521704;0.4067440540996427
205:967926-973200;Ga;Li;5238;24;634;520520;0.1218012756474295
205:967926-973200;Ga;Mu;5240;22;2004;520156;0.38526903467421314
205:967926-973200;Li;Mu;5247;15;2068;520592;0.39724006515659094
207:197098-201422;Fa;Ga;4271;25;678;426840;0.15884172055102613
207:197098-201422;Fa;Li;4271;25;736;426740;0.1724703566574495
207:197098-201422;Fa;Mu;4271;25;3634;424760;0.8555419531029287
207:197098-201422;Ga;Li;4271;25;860;426600;0.20159399906235348
207:197098-201422;Ga;Mu;4271;25;3716;424620;0.8751354151947623
207:197098-201422;Li;Mu;4271;25;3784;424520;0.8913596532554414
207:5468-11002;Fa;Ga;5391;84;700;528776;0.13238119733119505
207:5468-11002;Fa;Li;5386;89;712;529116;0.13456406534672927
207:5468-11002;Fa;Mu;5385;90;3702;529068;0.6997210188482388
207:5468-11002;Ga;Li;5388;87;610;527580;0.11562227529474203
207:5468-11002;Ga;Mu;5387;88;3590;527860;0.6801045731822832
207:5468-11002;Li;Mu;5383;92;3532;528204;0.6686810399012503
208:10296-14901;Fa;Ga;4541;25;484;449100;0.10777109775105767
208:10296-14901;Fa;Li;4540;26;396;448444;0.08830534024315187
208:10296-14901;Fa;Mu;4545;21;3224;450224;0.7160879917552152
208:10296-14901;Ga;Li;4536;30;418;446652;0.09358516249787306
208:10296-14901;Ga;Mu;4541;25;3230;448236;0.7206025397335333
208:10296-14901;Li;Mu;4540;26;3154;447904;0.7041687504465243
20:10315056-10338397;Fa;Ga;22918;133;2728;2285236;0.11937497921440061
20:10315056-10338397;Fa;Li;22930;121;2850;2286796;0.12462851955312149
20:10315056-10338397;Fa;Mu;22930;121;16318;2284472;0.7143007224426475
20:10315056-10338397;Ga;Li;22918;133;2718;2284212;0.11899070664194042
20:10315056-10338397;Ga;Mu;22918;133;16198;2281604;0.7099391480730223
20:10315056-10338397;Li;Mu;22930;121;16214;2283228;0.7101349492910913
20:10339426-10368129;Fa;Ga;28271;169;5586;2814464;0.19847473621975623
20:10339426-10368129;Fa;Li;28272;168;5378;2808880;0.1914642134943465
20:10339426-10368129;Fa;Mu;28272;168;22996;2777924;0.827812423954003
20:10339426-10368129;Ga;Li;28271;169;5272;2816632;0.18717390131192146
20:10339426-10368129;Ga;Mu;28271;169;22886;2784568;0.8218869138767665
20:10339426-10368129;Li;Mu;28272;168;22808;2779568;0.8205591660286778
20:10671383-10676061;Fa;Ga;4623;19;916;461120;0.198646773074254
20:10671383-10676061;Fa;Li;4623;19;870;461140;0.18866287895216202
20:10671383-10676061;Fa;Mu;4623;19;2784;460696;0.6043030545088302
20:10671383-10676061;Ga;Li;4623;19;776;462040;0.1679508267682452
20:10671383-10676061;Ga;Mu;4623;19;2806;461580;0.6079119545907535
20:10671383-10676061;Li;Mu;4623;19;2748;461600;0.5953206239168111
20:10677843-10684010;Fa;Ga;6092;28;1102;607860;0.18129174480966012
20:10677843-10684010;Fa;Li;6092;28;1028;607736;0.1691523951189332
20:10677843-10684010;Fa;Mu;6092;28;4396;606152;0.7252306352202088
20:10677843-10684010;Ga;Li;6092;28;1064;608840;0.17475855725642206
20:10677843-10684010;Ga;Mu;6092;28;4436;607060;0.7307350179553915
20:10677843-10684010;Li;Mu;6092;28;4414;606900;0.7273026857801944
20:10787963-10793539;Fa;Ga;5457;33;600;544980;0.1100957833314984
20:10787963-10793539;Fa;Li;5457;33;556;545520;0.10192110280099721
20:10787963-10793539;Fa;Mu;5457;33;4534;542320;0.836037763681959
20:10787963-10793539;Ga;Li;5457;33;522;545080;0.0957657591546195
20:10787963-10793539;Ga;Mu;5457;33;4542;541880;0.8381929578504466
20:10787963-10793539;Li;Mu;5457;33;4470;542420;0.8240846576453671
20:10806116-10827492;Fa;Ga;20954;157;3500;2084700;0.1678898642490526
20:10806116-10827492;Fa;Li;20954;157;3392;2087432;0.16249631125708527
20:10806116-10827492;Fa;Mu;20954;157;16038;2050780;0.7820439052458089
20:10806116-10827492;Ga;Li;20954;157;3660;2082516;0.17574894982799652
20:10806116-10827492;Ga;Mu;20954;157;16092;2047300;0.7860108435500415
20:10806116-10827492;Li;Mu;20954;157;16006;2049004;0.781160017257165
20:109687-110226;Fa;Ga;540;0;10;54000;0.018518518518518517
20:109687-110226;Fa;Li;540;0;10;54000;0.018518518518518517
20:109687-110226;Fa;Mu;540;0;230;54000;0.42592592592592593
20:109687-110226;Ga;Li;540;0;20;54000;0.037037037037037035
20:109687-110226;Ga;Mu;540;0;240;54000;0.4444444444444444
20:109687-110226;Li;Mu;540;0;240;54000;0.4444444444444444
20:11533465-11583017;Fa;Ga;48695;376;6894;4841560;0.14239212154760036
20:11533465-11583017;Fa;Li;48696;375;6988;4838980;0.14441059892787322
20:11533465-11583017;Fa;Mu;48696;375;39744;4781256;0.8312460156912744
20:11533465-11583017;Ga;Li;48695;376;7524;4834556;0.15562959659584044
20:11533465-11583017;Ga;Mu;48695;376;40162;4777728;0.8406087579703156
20:11533465-11583017;Li;Mu;48696;375;40066;4774688;0.8391333632689717
20:11592081-11622215;Fa;Ga;29635;251;3844;2947040;0.13043596286443346
20:11592081-11622215;Fa;Li;29605;281;3660;2946008;0.12423591517741975
20:11592081-11622215;Fa;Mu;29635;251;22936;2935776;0.7812585156360703
20:11592081-11622215;Ga;Li;29608;278;3972;2945592;0.13484555905909576
20:11592081-11622215;Ga;Mu;29703;183;23178;2936484;0.7893112988185871
20:11592081-11622215;Li;Mu;29608;278;23040;2934084;0.7852535919217036
20:11676890-11689982;Fa;Ga;12802;116;2310;1274984;0.18117874420384883
20:11676890-11689982;Fa;Li;12805;113;2108;1276476;0.16514215700099336
20:11676890-11689982;Fa;Mu;12795;123;11404;1259464;0.905464546823093
20:11676890-11689982;Ga;Li;12804;114;2316;1274696;0.18169037951009495
20:11676890-11689982;Ga;Mu;12798;120;11620;1257732;0.9238852156103208
20:11676890-11689982;Li;Mu;12797;121;11410;1259232;0.9061078498640441
20:11737817-11743640;Fa;Ga;5734;48;778;573052;0.13576429364176376
20:11737817-11743640;Fa;Li;5734;48;744;571224;0.13024662829292888
20:11737817-11743640;Fa;Mu;5734;48;5422;564704;0.9601490338301127
20:11737817-11743640;Ga;Li;5734;48;758;571324;0.13267427939312895
20:11737817-11743640;Ga;Mu;5734;48;5438;564748;0.9629073498268255
20:11737817-11743640;Li;Mu;5734;48;5384;562964;0.9563666593245749
20:12115622-12125245;Fa;Ga;9482;54;1508;947348;0.15918120901717214
20:12115622-12125245;Fa;Li;9482;54;1514;947236;0.15983345227588477
20:12115622-12125245;Fa;Mu;9482;54;7640;929236;0.822180802293497
20:12115622-12125245;Ga;Li;9482;54;1602;947240;0.1691229255521304
20:12115622-12125245;Ga;Mu;9482;54;7710;929244;0.829706729341271
20:12115622-12125245;Li;Mu;9482;54;7682;929164;0.8267647046161927
20:12176352-12178416;Fa;Ga;2049;3;126;204900;0.06149341142020498
20:12176352-12178416;Fa;Li;2049;3;146;204900;0.07125427037579307
20:12176352-12178416;Fa;Mu;2049;3;1004;204720;0.4904259476357952
20:12176352-12178416;Ga;Li;2049;3;176;204900;0.08589555880917521
20:12176352-12178416;Ga;Mu;2049;3;1042;204720;0.5089878858929269
20:12176352-12178416;Li;Mu;2049;3;1056;204720;0.5158264947245017
20:12403800-12424313;Fa;Ga;20301;78;3338;2020624;0.16519649375638418
20:12403800-12424313;Fa;Li;20301;78;3248;2018896;0.16088000570608887
20:12403800-12424313;Fa;Mu;20301;78;12142;2016956;0.6019962755756695
20:12403800-12424313;Ga;Li;20306;73;3172;2021152;0.15694020044014503
20:12403800-12424313;Ga;Mu;20306;73;12214;2019452;0.604817544561594
20:12403800-12424313;Li;Mu;20306;73;12112;2017660;0.600299356680511
20:12592991-12620670;Fa;Ga;27264;124;3234;2715176;0.11910830089835797
20:12592991-12620670;Fa;Li;27264;124;3104;2714420;0.11435223731036465
20:12592991-12620670;Fa;Mu;27264;124;16006;2656496;0.6025230228089935
20:12592991-12620670;Ga;Li;27264;124;3154;2713916;0.11621582981934592
20:12592991-12620670;Ga;Mu;27264;124;16004;2655948;0.6025720383079789
20:12592991-12620670;Li;Mu;27264;124;15892;2655108;0.5985443906613215
20:12821762-12827045;Fa;Ga;5263;16;726;519424;0.13977020699852144
20:12821762-12827045;Fa;Li;5263;16;710;521624;0.13611336901676302
20:12821762-12827045;Fa;Mu;5263;16;2934;520272;0.5639357874342652
20:12821762-12827045;Ga;Li;5263;16;680;518492;0.13114956450629903
20:12821762-12827045;Ga;Mu;5263;16;2920;517808;0.5639155826097704
20:12821762-12827045;Li;Mu;5263;16;2902;519232;0.5589023788980648
20:12841726-12843103;Fa;Ga;1377;1;310;137640;0.22522522522522523
20:12841726-12843103;Fa;Li;1377;1;292;137700;0.2120551924473493
20:12841726-12843103;Fa;Mu;1377;1;830;137700;0.6027596223674655
20:12841726-12843103;Ga;Li;1377;1;262;137640;0.19035164196454518
20:12841726-12843103;Ga;Mu;1377;1;802;137640;0.5826794536471955
20:12841726-12843103;Li;Mu;1377;1;746;137700;0.541757443718228
20:13037467-13042626;Fa;Ga;5122;25;790;511044;0.15458551514155336
20:13037467-13042626;Fa;Li;5122;25;518;511980;0.10117582718074924
20:13037467-13042626;Fa;Mu;5122;25;3118;506440;0.6156701682331569
20:13037467-13042626;Ga;Li;5122;25;720;510952;0.1409134321814965
20:13037467-13042626;Ga;Mu;5122;25;3390;505400;0.6707558369608231
20:13037467-13042626;Li;Mu;5122;25;3088;506340;0.609866887861911
20:13048738-13054348;Fa;Ga;5566;25;1024;554044;0.18482286605395962
20:13048738-13054348;Fa;Li;5566;25;948;554172;0.171066022823239
